"日付","始値","高値","安値","終値","前日比"
"2015/09/11","18,155.71","18,362.99","18,124.35","18,264.22","-35.40"
"2015/09/14","18,341.01","18,344.07","17,925.09","17,965.70","-298.52"
"2015/09/15","18,082.72","18,329.57","17,995.98","18,026.48","+60.78"
"2015/09/16","18,238.15","18,291.97","18,094.99","18,171.60","+145.12"
"2015/09/17","18,361.99","18,468.20","18,289.63","18,432.27","+260.67"
"2015/09/18","18,275.48","18,295.90","18,069.50","18,070.21","-362.06"
"2015/09/24","17,803.41","17,865.84","17,571.83","17,571.83","-498.38"
"2015/09/25","17,618.30","17,880.51","17,483.69","17,880.51","+308.68"
"2015/09/28","17,811.12","17,886.49","17,562.60","17,645.11","-235.40"
"2015/09/29","17,359.38","17,366.95","16,901.49","16,930.84","-714.27"
"2015/09/30","17,193.84","17,460.97","17,179.40","17,388.15","+457.31"
"2015/10/01","17,479.97","17,831.58","17,389.57","17,722.42","+334.27"
"2015/10/02","17,564.39","17,775.77","17,537.85","17,725.13","+2.71"
"2015/10/05","17,921.00","18,079.46","17,869.74","18,005.49","+280.36"
"2015/10/06","18,302.41","18,372.72","18,094.85","18,186.10","+180.61"
"2015/10/07","18,168.20","18,379.23","18,043.08","18,322.98","+136.88"
"2015/10/08","18,310.62","18,400.69","18,121.68","18,141.17","-181.81"
"2015/10/09","18,281.51","18,438.67","18,184.96","18,438.67","+297.50"
"2015/10/13","18,335.15","18,359.71","18,223.80","18,234.74","-203.93"
"2015/10/14","18,106.66","18,126.39","17,831.53","17,891.00","-343.74"
"2015/10/15","17,804.91","18,170.67","17,758.12","18,096.90","+205.90"
"2015/10/16","18,300.83","18,397.52","18,238.78","18,291.80","+194.90"
"2015/10/19","18,282.78","18,314.09","18,078.43","18,131.23","-160.57"
"2015/10/20","18,245.54","18,253.13","18,147.98","18,207.15","+75.92"
"2015/10/21","18,167.64","18,605.41","18,167.64","18,554.28","+347.13"
"2015/10/22","18,443.69","18,579.14","18,376.01","18,435.87","-118.41"
"2015/10/23","18,762.65","18,915.64","18,746.61","18,825.30","+389.43"
"2015/10/26","19,036.13","19,088.76","18,937.45","18,947.12","+121.82"
"2015/10/27","18,961.16","18,964.99","18,760.79","18,777.04","-170.08"
"2015/10/28","18,826.94","18,925.51","18,815.12","18,903.02","+125.98"
"2015/10/29","19,046.16","19,080.89","18,809.48","18,935.71","+32.69"
"2015/10/30","18,924.31","19,202.34","18,784.69","19,083.10","+147.39"
"2015/11/02","18,827.11","18,861.11","18,641.22","18,683.24","-399.86"
"2015/11/04","18,941.32","19,151.89","18,926.91","18,926.91","+243.67"
"2015/11/05","19,029.44","19,167.09","18,995.96","19,116.41","+189.50"
"2015/11/06","19,194.34","19,294.15","19,164.86","19,265.60","+149.19"
"2015/11/09","19,411.51","19,684.41","19,389.74","19,642.74","+377.14"
"2015/11/10","19,457.05","19,674.05","19,457.05","19,671.26","+28.52"
"2015/11/11","19,602.01","19,724.12","19,602.01","19,691.39","+20.13"
"2015/11/12","19,644.65","19,725.83","19,597.99","19,697.77","+6.38"
"2015/11/13","19,495.26","19,601.49","19,388.91","19,596.91","-100.86"
"2015/11/16","19,263.96","19,451.09","19,252.04","19,393.69","-203.22"
"2015/11/17","19,641.67","19,726.01","19,628.84","19,630.63","+236.94"
"2015/11/18","19,771.86","19,840.00","19,643.97","19,649.18","+18.55"
"2015/11/19","19,851.24","19,959.06","19,761.56","19,859.81","+210.63"
"2015/11/20","19,800.20","19,879.81","19,715.74","19,879.81","+20.00"
"2015/11/24","19,875.99","19,954.00","19,834.76","19,924.89","+45.08"
"2015/11/25","19,856.84","19,871.75","19,786.53","19,847.58","-77.31"
"2015/11/26","19,929.97","19,992.44","19,926.10","19,944.41","+96.83"
"2015/11/27","19,994.05","19,994.05","19,831.25","19,883.94","-60.47"
"2015/11/30","19,857.38","19,867.95","19,707.67","19,747.47","-136.47"
"2015/12/01","19,799.08","20,012.40","19,797.55","20,012.40","+264.93"
"2015/12/02","19,957.50","20,002.12","19,926.22","19,938.13","-74.27"
"2015/12/03","19,894.63","19,967.88","19,862.74","19,939.90","+1.77"
"2015/12/04","19,616.52","19,660.90","19,444.54","19,504.48","-435.42"
"2015/12/07","19,710.39","19,811.51","19,677.21","19,698.15","+193.67"
"2015/12/08","19,689.87","19,764.21","19,475.28","19,492.60","-205.55"
"2015/12/09","19,391.50","19,475.40","19,260.12","19,301.07","-191.53"
"2015/12/10","19,070.02","19,125.06","19,025.78","19,046.55","-254.52"
"2015/12/11","19,020.75","19,282.21","19,020.75","19,230.48","+183.93"
"2015/12/14","18,887.09","18,911.78","18,611.09","18,883.42","-347.06"
"2015/12/15","18,869.04","18,897.87","18,562.51","18,565.90","-317.52"
"2015/12/16","18,868.20","19,054.89","18,859.11","19,049.91","+484.01"
"2015/12/17","19,364.57","19,507.17","19,325.15","19,353.56","+303.65"
"2015/12/18","19,320.46","19,869.08","18,982.25","18,986.80","-366.76"
"2015/12/21","18,845.50","18,979.83","18,651.13","18,916.02","-70.78"
"2015/12/22","18,927.86","18,943.46","18,824.65","18,886.70","-29.32"
"2015/12/24","19,071.41","19,071.41","18,780.94","18,789.69","-97.01"
"2015/12/25","18,823.91","18,870.70","18,744.44","18,769.06","-20.63"
"2015/12/28","18,838.91","18,922.90","18,764.54","18,873.35","+104.29"
"2015/12/29","18,843.39","18,991.01","18,783.36","18,982.23","+108.88"
"2015/12/30","19,070.83","19,113.18","19,017.27","19,033.71","+51.48"
