"日付","始値","高値","安値","終値","前日比"
"2017/08/07","20,059.29","20,085.90","20,037.40","20,055.89","+103.56"
"2017/08/08","20,062.65","20,076.80","19,970.57","19,996.01","-59.88"
"2017/08/09","19,928.96","19,945.28","19,660.22","19,738.71","-257.30"
"2017/08/10","19,792.45","19,829.88","19,685.83","19,729.74","-8.97"
"2017/08/14","19,545.58","19,598.41","19,486.48","19,537.10","-192.64"
"2017/08/15","19,689.38","19,824.12","19,656.91","19,753.31","+216.21"
"2017/08/16","19,750.55","19,776.86","19,719.08","19,729.28","-24.03"
"2017/08/17","19,707.75","19,739.04","19,679.37","19,702.63","-26.65"
"2017/08/18","19,471.27","19,543.13","19,433.09","19,470.41","-232.22"
"2017/08/21","19,509.53","19,509.53","19,365.65","19,393.13","-77.28"
"2017/08/22","19,373.11","19,437.25","19,361.95","19,383.84","-9.29"
"2017/08/23","19,547.05","19,561.32","19,408.47","19,434.64","+50.80"
"2017/08/24","19,366.36","19,428.55","19,351.92","19,353.77","-80.87"
"2017/08/25","19,401.12","19,485.97","19,384.37","19,452.61","+98.84"
"2017/08/28","19,502.23","19,535.50","19,420.50","19,449.90","-2.71"
"2017/08/29","19,319.11","19,371.90","19,280.02","19,362.55","-87.35"
"2017/08/30","19,480.98","19,538.23","19,435.10","19,506.54","+143.99"
"2017/08/31","19,591.32","19,687.99","19,583.11","19,646.24","+139.70"
"2017/09/01","19,733.57","19,735.96","19,620.07","19,691.47","+45.23"
"2017/09/04","19,615.96","19,628.40","19,479.40","19,508.25","-183.22"
"2017/09/05","19,533.38","19,542.78","19,354.59","19,385.81","-122.44"
"2017/09/06","19,286.06","19,371.38","19,254.67","19,357.97","-27.84"
"2017/09/07","19,433.44","19,482.72","19,365.75","19,396.52","+38.55"
"2017/09/08","19,297.96","19,357.49","19,239.52","19,274.82","-121.70"
"2017/09/11","19,441.39","19,567.03","19,437.14","19,545.77","+270.95"
"2017/09/12","19,736.14","19,792.06","19,718.80","19,776.62","+230.85"
"2017/09/13","19,873.69","19,888.84","19,845.02","19,865.82","+89.20"
"2017/09/14","19,860.37","19,918.39","19,793.85","19,807.44","-58.38"
"2017/09/15","19,793.80","19,933.40","19,787.65","19,909.50","+102.06"
"2017/09/19","20,128.18","20,320.78","20,122.00","20,299.38","+389.88"
"2017/09/20","20,301.33","20,339.37","20,272.82","20,310.46","+11.08"
"2017/09/21","20,456.50","20,481.27","20,332.69","20,347.48","+37.02"
"2017/09/22","20,413.61","20,417.07","20,249.24","20,296.45","-51.03"
"2017/09/25","20,439.43","20,454.29","20,367.03","20,397.58","+101.13"
"2017/09/26","20,349.26","20,385.50","20,303.98","20,330.19","-67.39"
"2017/09/27","20,269.82","20,278.09","20,213.66","20,267.05","-63.14"
"2017/09/28","20,398.63","20,399.87","20,299.68","20,363.11","+96.06"
"2017/09/29","20,315.34","20,370.33","20,285.06","20,356.28","-6.83"
"2017/10/02","20,400.51","20,411.33","20,363.28","20,400.78","+44.50"
"2017/10/03","20,475.25","20,628.38","20,438.17","20,614.07","+213.29"
"2017/10/04","20,660.81","20,689.08","20,592.18","20,626.66","+12.59"
"2017/10/05","20,650.71","20,667.47","20,602.26","20,628.56","+1.90"
"2017/10/06","20,716.85","20,721.15","20,659.15","20,690.71","+62.15"
"2017/10/10","20,680.54","20,823.66","20,663.08","20,823.51","+132.80"
"2017/10/11","20,803.71","20,898.41","20,788.12","20,881.27","+57.76"
"2017/10/12","20,958.18","20,994.40","20,917.04","20,954.72","+73.45"
"2017/10/13","20,959.66","21,211.29","20,933.00","21,155.18","+200.46"
"2017/10/16","21,221.27","21,347.07","21,187.93","21,255.56","+100.38"
"2017/10/17","21,352.17","21,393.96","21,230.67","21,336.12","+80.56"
"2017/10/18","21,374.66","21,402.76","21,317.67","21,363.05","+26.93"
"2017/10/19","21,450.04","21,503.85","21,381.52","21,448.52","+85.47"
"2017/10/20","21,390.95","21,489.26","21,363.10","21,457.64","+9.12"
"2017/10/23","21,709.30","21,723.60","21,614.51","21,696.65","+239.01"
"2017/10/24","21,670.00","21,805.17","21,646.52","21,805.17","+108.52"
"2017/10/25","21,900.13","21,921.36","21,648.35","21,707.62","-97.55"
"2017/10/26","21,698.95","21,793.62","21,688.56","21,739.78","+32.16"
"2017/10/27","21,903.27","22,016.50","21,815.72","22,008.45","+268.67"
"2017/10/30","22,047.95","22,086.88","21,921.24","22,011.67","+3.22"
"2017/10/31","21,897.29","22,020.38","21,840.07","22,011.61","-0.06"
"2017/11/01","22,144.92","22,455.92","22,130.03","22,420.08","+408.47"
"2017/11/02","22,512.18","22,540.25","22,400.01","22,539.12","+119.04"
"2017/11/06","22,612.96","22,644.68","22,435.34","22,548.35","+9.23"
"2017/11/07","22,518.75","22,953.18","22,512.91","22,937.60","+389.25"
"2017/11/08","22,849.91","22,922.80","22,759.07","22,913.82","-23.78"
"2017/11/09","22,989.44","23,382.15","22,522.83","22,868.71","-45.11"
"2017/11/10","22,580.70","22,724.39","22,511.93","22,681.42","-187.29"
"2017/11/13","22,607.56","22,607.92","22,380.99","22,380.99","-300.43"
"2017/11/14","22,342.93","22,532.30","22,323.24","22,380.01","-0.98"
"2017/11/15","22,250.98","22,305.24","22,004.79","22,028.32","-351.69"
"2017/11/16","21,975.23","22,392.13","21,972.34","22,351.12","+322.80"
"2017/11/17","22,603.30","22,757.40","22,319.12","22,396.80","+45.68"
"2017/11/20","22,279.98","22,410.24","22,215.07","22,261.76","-135.04"
"2017/11/21","22,456.79","22,563.25","22,416.48","22,416.48","+154.72"
"2017/11/22","22,601.55","22,677.34","22,513.44","22,523.15","+106.67"
"2017/11/24","22,390.14","22,567.20","22,381.01","22,550.85","+27.70"
"2017/11/27","22,657.08","22,659.33","22,423.40","22,495.99","-54.86"
"2017/11/28","22,474.74","22,580.99","22,363.94","22,486.24","-9.75"
"2017/11/29","22,613.96","22,643.93","22,537.12","22,597.20","+110.96"
"2017/11/30","22,601.83","22,748.32","22,502.68","22,724.96","+127.76"
"2017/12/01","22,916.93","22,994.31","22,675.07","22,819.03","+94.07"
"2017/12/04","22,843.53","22,864.33","22,693.99","22,707.16","-111.87"
"2017/12/05","22,595.33","22,682.71","22,522.28","22,622.38","-84.78"
"2017/12/06","22,525.38","22,528.21","22,119.21","22,177.04","-445.34"
"2017/12/07","22,317.15","22,515.24","22,317.15","22,498.03","+320.99"
"2017/12/08","22,627.95","22,819.71","22,625.41","22,811.08","+313.05"
"2017/12/11","22,894.30","22,938.73","22,787.40","22,938.73","+127.65"
"2017/12/12","22,936.41","22,994.33","22,834.89","22,866.17","-72.56"
"2017/12/13","22,879.27","22,879.37","22,697.32","22,758.07","-108.10"
"2017/12/14","22,699.30","22,786.61","22,638.76","22,694.45","-63.62"
"2017/12/15","22,621.36","22,745.09","22,478.32","22,553.22","-141.23"
"2017/12/18","22,770.44","22,927.50","22,735.20","22,901.77","+348.55"
"2017/12/19","22,961.47","22,990.42","22,862.82","22,868.00","-33.77"
"2017/12/20","22,834.93","22,923.50","22,806.73","22,891.72","+23.72"
"2017/12/21","22,852.01","22,894.95","22,728.06","22,866.10","-25.62"
"2017/12/22","22,850.73","22,908.84","22,801.16","22,902.76","+36.66"
"2017/12/25","22,909.41","22,948.83","22,870.19","22,939.18","+36.42"
"2017/12/26","22,922.95","22,950.15","22,877.63","22,892.69","-46.49"
"2017/12/27","22,854.39","22,936.16","22,854.39","22,911.21","+18.52"
"2017/12/28","22,912.05","22,954.45","22,736.43","22,783.98","-127.23"
"2017/12/29","22,831.49","22,881.21","22,753.20","22,764.94","-19.04"
